item_id,cleanout_bag_id,category,donor_state,weight_grams,disposition,timestamp,evidence_id
TB-1897,TU-BAG-10269,Tops,CA,,REPAIRED,2026-09-02T13:52:00.000Z,RP-21197
TB-1898,TU-BAG-10269,Outerwear,CA,,REPAIRED,2026-09-02T13:54:00.000Z,RP-21198
TB-1899,TU-BAG-10270,Denim,OR,701,LISTED_RESALE,2026-09-02T13:56:00.000Z,RS-21199
TB-1900,TU-BAG-10270,Knitwear,CA,291,REPAIRED,2026-09-02T13:58:00.000Z,RP-21200
TB-1901,TU-BAG-10271,Tops,GA,,LISTED_RESALE,2026-09-02T14:00:00.000Z,RS-21201
TB-1902,TU-BAG-10271,Tops,IL,158,DOWN_CYCLED_SHRED,2026-09-02T14:02:00.000Z,
TB-1903,TU-BAG-10272,Outerwear,CA,963,DOWN_CYCLED_SHRED,2026-09-02T14:04:00.000Z,
TB-1904,TU-BAG-10272,Accessories,,134,LISTED_RESALE,2026-09-02T14:06:00.000Z,RS-21204
TB-1905,TU-BAG-10273,Outerwear,,1030,UNVERIFIED_EXPORT,2026-09-02T14:08:00.000Z,
TB-1906,TU-BAG-10273,Accessories,CA,132,REPAIRED,2026-09-02T14:10:00.000Z,RP-21206
TB-1907,TU-BAG-10274,Accessories,CA,,LISTED_RESALE,2026-09-02T14:12:00.000Z,RS-21207
TB-1908,TU-BAG-10274,Knitwear,CA,386,REPAIRED,2026-09-02T14:14:00.000Z,RP-21208
TB-1909,TU-BAG-10275,Tops,GA,,REPAIRED,2026-09-02T14:16:00.000Z,RP-21209
TB-1910,TU-BAG-10275,Tops,CA,166,REPAIRED,2026-09-02T14:18:00.000Z,RP-21210
TB-1911,TU-BAG-10276,Knitwear,CA,339,LISTED_RESALE,2026-09-02T14:20:00.000Z,RS-21211
TB-1912,TU-BAG-10276,Outerwear,CA,840,LISTED_RESALE,2026-09-02T14:22:00.000Z,RS-21212
TB-1913,TU-BAG-10277,Tops,CA,186,REPAIRED,2026-09-02T14:24:00.000Z,RP-21213
TB-1914,TU-BAG-10277,Accessories,AZ,142,LISTED_RESALE,2026-09-02T14:26:00.000Z,RS-21214
TB-1915,TU-BAG-10278,Tops,CA,193,DOWN_CYCLED_SHRED,2026-09-02T14:28:00.000Z,
TB-1916,TU-BAG-10278,Knitwear,TX,,REPAIRED,2026-09-02T14:30:00.000Z,RP-21216
TB-1917,TU-BAG-10279,Accessories,CA,133,LISTED_RESALE,2026-09-02T14:32:00.000Z,RS-21217
TB-1918,TU-BAG-10279,Tops,CA,166,DOWN_CYCLED_SHRED,2026-09-02T14:34:00.000Z,
TB-1919,TU-BAG-10280,Accessories,CA,136,REPAIRED,2026-09-02T14:36:00.000Z,RP-21219
TB-1920,TU-BAG-10280,Denim,IL,673,UNVERIFIED_EXPORT,2026-09-02T14:38:00.000Z,
TB-1921,TU-BAG-10281,Tops,CA,,LISTED_RESALE,2026-09-02T14:40:00.000Z,RS-21221
TB-1922,TU-BAG-10281,Knitwear,CA,298,LISTED_RESALE,2026-09-02T14:42:00.000Z,RS-21222
TB-1923,TU-BAG-10282,Knitwear,CA,290,REPAIRED,2026-09-02T14:44:00.000Z,RP-21223
TB-1924,TU-BAG-10282,Tops,CA,199,DOWN_CYCLED_SHRED,2026-09-02T14:46:00.000Z,
TB-1925,TU-BAG-10283,Accessories,,107,LISTED_RESALE,2026-09-02T14:48:00.000Z,RS-21225
TB-1926,TU-BAG-10283,Tops,CA,166,LISTED_RESALE,2026-09-02T14:50:00.000Z,RS-21226
TB-1927,TU-BAG-10284,Knitwear,CA,411,LISTED_RESALE,2026-09-02T14:52:00.000Z,RS-21227
TB-1928,TU-BAG-10284,Denim,CA,687,REPAIRED,2026-09-02T14:54:00.000Z,RP-21228
TB-1929,TU-BAG-10285,Knitwear,CA,351,DOWN_CYCLED_SHRED,2026-09-02T14:56:00.000Z,
TB-1930,TU-BAG-10285,Accessories,CA,113,LISTED_RESALE,2026-09-02T14:58:00.000Z,RS-21230
TB-1931,TU-BAG-10286,Outerwear,CA,,LISTED_RESALE,2026-09-02T15:00:00.000Z,RS-21231
TB-1932,TU-BAG-10286,Knitwear,CA,,LISTED_RESALE,2026-09-02T15:02:00.000Z,RS-21232
TB-1933,TU-BAG-10287,Tops,,157,LISTED_RESALE,2026-09-02T15:04:00.000Z,RS-21233
TB-1934,TU-BAG-10287,Knitwear,CA,332,REPAIRED,2026-09-02T15:06:00.000Z,RP-21234
TB-1935,TU-BAG-10288,Knitwear,,,REPAIRED,2026-09-02T15:08:00.000Z,RP-21235
TB-1936,TU-BAG-10288,Accessories,AZ,98,LISTED_RESALE,2026-09-02T15:10:00.000Z,RS-21236
TB-1937,TU-BAG-10289,Tops,CA,,LISTED_RESALE,2026-09-02T15:12:00.000Z,RS-21237
TB-1938,TU-BAG-10289,Knitwear,OR,379,REPAIRED,2026-09-02T15:14:00.000Z,RP-21238
TB-1939,TU-BAG-10290,Denim,CA,589,REPAIRED,2026-09-02T15:16:00.000Z,RP-21239
TB-1940,TU-BAG-10290,Outerwear,CA,,LISTED_RESALE,2026-09-02T15:18:00.000Z,RS-21240
TB-1941,TU-BAG-10291,Outerwear,CA,,LANDFILL,2026-09-02T15:20:00.000Z,
TB-1942,TU-BAG-10291,Outerwear,,877,REPAIRED,2026-09-02T15:22:00.000Z,RP-21242
TB-1943,TU-BAG-10292,Accessories,CA,,REPAIRED,2026-09-02T15:24:00.000Z,RP-21243
TB-1944,TU-BAG-10292,Denim,,651,REPAIRED,2026-09-02T15:26:00.000Z,RP-21244
TB-1945,TU-BAG-10293,Denim,CA,706,REPAIRED,2026-09-02T15:28:00.000Z,RP-21245
TB-1946,TU-BAG-10293,Outerwear,CA,,LISTED_RESALE,2026-09-02T15:30:00.000Z,RS-21246
TB-1947,TU-BAG-10294,Denim,NY,698,REPAIRED,2026-09-02T15:32:00.000Z,RP-21247
TB-1948,TU-BAG-10294,Outerwear,GA,750,LISTED_RESALE,2026-09-02T15:34:00.000Z,RS-21248
TB-1949,TU-BAG-10295,Knitwear,CA,367,LISTED_RESALE,2026-09-02T15:36:00.000Z,RS-21249
TB-1950,TU-BAG-10295,Tops,AZ,208,LISTED_RESALE,2026-09-02T15:38:00.000Z,RS-21250
TB-1951,TU-BAG-10296,Knitwear,TX,337,REPAIRED,2026-09-02T15:40:00.000Z,RP-21251
TB-1952,TU-BAG-10296,Outerwear,OR,,REPAIRED,2026-09-02T15:42:00.000Z,RP-21252
TB-1953,TU-BAG-10297,Denim,CA,606,DOWN_CYCLED_SHRED,2026-09-02T15:44:00.000Z,
TB-1954,TU-BAG-10297,Accessories,CA,112,DOWN_CYCLED_SHRED,2026-09-02T15:46:00.000Z,
TB-1955,TU-BAG-10298,Outerwear,CA,1008,REPAIRED,2026-09-02T15:48:00.000Z,RP-21255
TB-1956,TU-BAG-10298,Knitwear,CA,,DOWN_CYCLED_SHRED,2026-09-02T15:50:00.000Z,
TB-1957,TU-BAG-10299,Tops,TX,,REPAIRED,2026-09-02T15:52:00.000Z,RP-21257
TB-1958,TU-BAG-10299,Accessories,CA,104,LISTED_RESALE,2026-09-02T15:54:00.000Z,RS-21258
TB-1959,TU-BAG-10300,Outerwear,CA,942,REPAIRED,2026-09-02T15:56:00.000Z,RP-21259
TB-1960,TU-BAG-10300,Outerwear,IL,958,REPAIRED,2026-09-02T15:58:00.000Z,RP-21260
TB-1961,TU-BAG-10301,Accessories,TX,138,LISTED_RESALE,2026-09-02T16:00:00.000Z,RS-21261
TB-1962,TU-BAG-10301,Tops,FL,189,REPAIRED,2026-09-02T16:02:00.000Z,RP-21262
TB-1963,TU-BAG-10302,Knitwear,CA,310,LISTED_RESALE,2026-09-02T16:04:00.000Z,RS-21263
TB-1964,TU-BAG-10302,Knitwear,FL,358,UNVERIFIED_EXPORT,2026-09-02T16:06:00.000Z,
TB-1965,TU-BAG-10303,Accessories,CA,114,LISTED_RESALE,2026-09-02T16:08:00.000Z,RS-21265
TB-1966,TU-BAG-10303,Denim,FL,642,REPAIRED,2026-09-02T16:10:00.000Z,RP-21266
TB-1967,TU-BAG-10304,Tops,CA,,REPAIRED,2026-09-02T16:12:00.000Z,RP-21267
TB-1968,TU-BAG-10304,Outerwear,CA,746,LISTED_RESALE,2026-09-02T16:14:00.000Z,RS-21268
TB-1969,TU-BAG-10305,Tops,CA,,LISTED_RESALE,2026-09-02T16:16:00.000Z,RS-21269
TB-1970,TU-BAG-10305,Outerwear,IL,943,LISTED_RESALE,2026-09-02T16:18:00.000Z,RS-21270
TB-1971,TU-BAG-10306,Tops,CA,,LANDFILL,2026-09-02T16:20:00.000Z,
TB-1972,TU-BAG-10306,Outerwear,CA,800,LISTED_RESALE,2026-09-02T16:22:00.000Z,RS-21272
TB-1973,TU-BAG-10307,Knitwear,CA,328,LISTED_RESALE,2026-09-02T16:24:00.000Z,RS-21273
TB-1974,TU-BAG-10307,Outerwear,CA,,DOWN_CYCLED_SHRED,2026-09-02T16:26:00.000Z,
TB-1975,TU-BAG-10308,Denim,CA,,LISTED_RESALE,2026-09-02T16:28:00.000Z,RS-21275
TB-1976,TU-BAG-10308,Denim,CA,706,REPAIRED,2026-09-02T16:30:00.000Z,RP-21276
TB-1977,TU-BAG-10309,Denim,AZ,546,REPAIRED,2026-09-02T16:32:00.000Z,RP-21277
TB-1978,TU-BAG-10309,Denim,NV,748,REPAIRED,2026-09-02T16:34:00.000Z,RP-21278
TB-1979,TU-BAG-10310,Knitwear,,295,LISTED_RESALE,2026-09-02T16:36:00.000Z,RS-21279
TB-1980,TU-BAG-10310,Knitwear,CA,284,LISTED_RESALE,2026-09-02T16:38:00.000Z,RS-21280
TB-1981,TU-BAG-10311,Denim,,,REPAIRED,2026-09-02T16:40:00.000Z,RP-21281
TB-1982,TU-BAG-10311,Outerwear,CA,947,LISTED_RESALE,2026-09-02T16:42:00.000Z,RS-21282
TB-1983,TU-BAG-10312,Tops,NY,195,LISTED_RESALE,2026-09-02T16:44:00.000Z,RS-21283
TB-1984,TU-BAG-10312,Denim,CA,780,LISTED_RESALE,2026-09-02T16:46:00.000Z,RS-21284
TB-1985,TU-BAG-10313,Tops,,,LISTED_RESALE,2026-09-02T16:48:00.000Z,RS-21285
TB-1986,TU-BAG-10313,Tops,CA,209,LISTED_RESALE,2026-09-02T16:50:00.000Z,RS-21286
TB-1987,TU-BAG-10314,Tops,CA,196,REPAIRED,2026-09-02T16:52:00.000Z,RP-21287
TB-1988,TU-BAG-10314,Accessories,NV,112,REPAIRED,2026-09-02T16:54:00.000Z,RP-21288
TB-1989,TU-BAG-10315,Outerwear,GA,975,REPAIRED,2026-09-02T16:56:00.000Z,RP-21289
TB-1990,TU-BAG-10315,Tops,CA,149,REPAIRED,2026-09-02T16:58:00.000Z,RP-21290
TB-1991,TU-BAG-10316,Knitwear,,302,LISTED_RESALE,2026-09-02T17:00:00.000Z,RS-21291
TB-1992,TU-BAG-10316,Accessories,IL,126,REPAIRED,2026-09-02T17:02:00.000Z,RP-21292
TB-1993,TU-BAG-10317,Knitwear,CA,363,LISTED_RESALE,2026-09-02T17:04:00.000Z,RS-21293
TB-1994,TU-BAG-10317,Outerwear,CA,,UNVERIFIED_EXPORT,2026-09-02T17:06:00.000Z,
TB-1995,TU-BAG-10318,Accessories,CA,115,LISTED_RESALE,2026-09-02T17:08:00.000Z,RS-21295
TB-1996,TU-BAG-10318,Tops,CA,183,REPAIRED,2026-09-02T17:10:00.000Z,RP-21296
TB-1997,TU-BAG-10319,Knitwear,CA,330,REPAIRED,2026-09-02T17:12:00.000Z,RP-21297
TB-1998,TU-BAG-10319,Knitwear,CA,374,LISTED_RESALE,2026-09-02T17:14:00.000Z,RS-21298
TB-1999,TU-BAG-10320,Tops,CA,161,REPAIRED,2026-09-02T17:16:00.000Z,RP-21299
TB-2000,TU-BAG-10320,Accessories,CA,115,LISTED_RESALE,2026-09-02T17:18:00.000Z,RS-21300
TB-2001,TU-BAG-10321,Tops,CA,189,LISTED_RESALE,2026-09-02T17:20:00.000Z,RS-21301
TB-2002,TU-BAG-10321,Accessories,NY,,DOWN_CYCLED_SHRED,2026-09-02T17:22:00.000Z,
TB-2003,TU-BAG-10322,Outerwear,CA,834,REPAIRED,2026-09-02T17:24:00.000Z,RP-21303
TB-2004,TU-BAG-10322,Tops,,,LISTED_RESALE,2026-09-02T17:26:00.000Z,RS-21304
TB-2005,TU-BAG-10323,Outerwear,GA,816,REPAIRED,2026-09-02T17:28:00.000Z,RP-21305
TB-2006,TU-BAG-10323,Accessories,CA,,REPAIRED,2026-09-02T17:30:00.000Z,RP-21306
TB-2007,TU-BAG-10324,Accessories,CA,136,REPAIRED,2026-09-02T17:32:00.000Z,RP-21307
TB-2008,TU-BAG-10324,Tops,NV,159,LISTED_RESALE,2026-09-02T17:34:00.000Z,RS-21308
TB-2009,TU-BAG-10325,Denim,CA,760,REPAIRED,2026-09-02T17:36:00.000Z,RP-21309
TB-2010,TU-BAG-10325,Accessories,CA,100,LISTED_RESALE,2026-09-02T17:38:00.000Z,RS-21310
TB-2011,TU-BAG-10326,Outerwear,CA,813,REPAIRED,2026-09-02T17:40:00.000Z,RP-21311
TB-2012,TU-BAG-10326,Knitwear,CA,316,REPAIRED,2026-09-02T17:42:00.000Z,RP-21312
TB-2013,TU-BAG-10327,Tops,CA,182,LISTED_RESALE,2026-09-02T17:44:00.000Z,RS-21313
TB-2014,TU-BAG-10327,Knitwear,CA,299,LISTED_RESALE,2026-09-02T17:46:00.000Z,RS-21314
TB-2015,TU-BAG-10328,Knitwear,AZ,,LISTED_RESALE,2026-09-02T17:48:00.000Z,RS-21315
TB-2016,TU-BAG-10328,Denim,CA,708,REPAIRED,2026-09-02T17:50:00.000Z,RP-21316
TB-2017,TU-BAG-10329,Accessories,CA,107,LISTED_RESALE,2026-09-02T17:52:00.000Z,RS-21317
TB-2018,TU-BAG-10329,Knitwear,NV,322,REPAIRED,2026-09-02T17:54:00.000Z,RP-21318
TB-2019,TU-BAG-10330,Outerwear,CA,,REPAIRED,2026-09-02T17:56:00.000Z,RP-21319
TB-2020,TU-BAG-10330,Accessories,OR,113,LISTED_RESALE,2026-09-02T17:58:00.000Z,RS-21320
TB-2021,TU-BAG-10331,Denim,CA,714,REPAIRED,2026-09-02T18:00:00.000Z,RP-21321
TB-2022,TU-BAG-10331,Knitwear,CA,406,LISTED_RESALE,2026-09-02T18:02:00.000Z,RS-21322
TB-2023,TU-BAG-10332,Tops,CA,204,REPAIRED,2026-09-02T18:04:00.000Z,RP-21323
TB-2024,TU-BAG-10332,Tops,CA,,REPAIRED,2026-09-02T18:06:00.000Z,RP-21324
TB-2025,TU-BAG-10333,Tops,,172,LISTED_RESALE,2026-09-02T18:08:00.000Z,RS-21325
TB-2026,TU-BAG-10333,Knitwear,TX,318,LISTED_RESALE,2026-09-02T18:10:00.000Z,RS-21326
TB-2027,TU-BAG-10334,Knitwear,,337,REPAIRED,2026-09-02T18:12:00.000Z,RP-21327
TB-2028,TU-BAG-10334,Outerwear,,,REPAIRED,2026-09-02T18:14:00.000Z,RP-21328
TB-2029,TU-BAG-10335,Accessories,CA,119,REPAIRED,2026-09-02T18:16:00.000Z,RP-21329
TB-2030,TU-BAG-10335,Tops,CA,149,REPAIRED,2026-09-02T18:18:00.000Z,RP-21330
TB-2031,TU-BAG-10336,Knitwear,CA,403,LISTED_RESALE,2026-09-02T18:20:00.000Z,RS-21331
TB-2032,TU-BAG-10336,Outerwear,NV,806,LISTED_RESALE,2026-09-02T18:22:00.000Z,RS-21332
TB-2033,TU-BAG-10337,Outerwear,CA,,REPAIRED,2026-09-02T18:24:00.000Z,RP-21333
TB-2034,TU-BAG-10337,Tops,CA,206,DOWN_CYCLED_SHRED,2026-09-02T18:26:00.000Z,
TB-2035,TU-BAG-10338,Outerwear,WA,,REPAIRED,2026-09-02T18:28:00.000Z,RP-21335
TB-2036,TU-BAG-10338,Tops,CA,214,LISTED_RESALE,2026-09-02T18:30:00.000Z,RS-21336
TB-2037,TU-BAG-10339,Accessories,CA,114,REPAIRED,2026-09-02T18:32:00.000Z,RP-21337
TB-2038,TU-BAG-10339,Outerwear,CA,857,LANDFILL,2026-09-02T18:34:00.000Z,
TB-2039,TU-BAG-10340,Tops,TX,170,REPAIRED,2026-09-02T18:36:00.000Z,RP-21339
TB-2040,TU-BAG-10340,Knitwear,NY,,REPAIRED,2026-09-02T18:38:00.000Z,RP-21340
TB-2041,TU-BAG-10341,Accessories,CA,106,LISTED_RESALE,2026-09-02T18:40:00.000Z,RS-21341
TB-2042,TU-BAG-10341,Accessories,,100,DOWN_CYCLED_SHRED,2026-09-02T18:42:00.000Z,
TB-2043,TU-BAG-10342,Accessories,CA,,REPAIRED,2026-09-02T18:44:00.000Z,RP-21343
TB-2044,TU-BAG-10342,Tops,CA,149,LANDFILL,2026-09-02T18:46:00.000Z,
TB-2045,TU-BAG-10343,Denim,CA,521,LISTED_RESALE,2026-09-02T18:48:00.000Z,RS-21345
TB-2046,TU-BAG-10343,Knitwear,CA,411,LISTED_RESALE,2026-09-02T18:50:00.000Z,RS-21346
TB-2047,TU-BAG-10344,Knitwear,CA,328,LISTED_RESALE,2026-09-02T18:52:00.000Z,RS-21347
TB-2048,TU-BAG-10344,Knitwear,CA,318,LISTED_RESALE,2026-09-02T18:54:00.000Z,RS-21348
TB-2049,TU-BAG-10345,Outerwear,CO,959,REPAIRED,2026-09-02T18:56:00.000Z,RP-21349
TB-2050,TU-BAG-10345,Tops,TX,167,LISTED_RESALE,2026-09-02T18:58:00.000Z,RS-21350
TB-2051,TU-BAG-10346,Knitwear,CA,282,LISTED_RESALE,2026-09-02T19:00:00.000Z,RS-21351
TB-2052,TU-BAG-10346,Tops,GA,214,LISTED_RESALE,2026-09-02T19:02:00.000Z,RS-21352
TB-2053,TU-BAG-10347,Knitwear,CA,,REPAIRED,2026-09-02T19:04:00.000Z,RP-21353
TB-2054,TU-BAG-10347,Accessories,CA,120,LISTED_RESALE,2026-09-02T19:06:00.000Z,RS-21354
TB-2055,TU-BAG-10348,Knitwear,CA,364,LISTED_RESALE,2026-09-02T19:08:00.000Z,RS-21355
TB-2056,TU-BAG-10348,Knitwear,NV,345,REPAIRED,2026-09-02T19:10:00.000Z,RP-21356
TB-2057,TU-BAG-10349,Outerwear,CA,976,REPAIRED,2026-09-02T19:12:00.000Z,RP-21357
TB-2058,TU-BAG-10349,Outerwear,CA,,LISTED_RESALE,2026-09-02T19:14:00.000Z,RS-21358
TB-2059,TU-BAG-10350,Accessories,FL,,LISTED_RESALE,2026-09-02T19:16:00.000Z,RS-21359
TB-2060,TU-BAG-10350,Denim,CA,719,LANDFILL,2026-09-02T19:18:00.000Z,
TB-2061,TU-BAG-10351,Tops,FL,156,LISTED_RESALE,2026-09-02T19:20:00.000Z,RS-21361
TB-2062,TU-BAG-10351,Outerwear,CA,767,LISTED_RESALE,2026-09-02T19:22:00.000Z,RS-21362
TB-2063,TU-BAG-10352,Tops,CA,211,LISTED_RESALE,2026-09-02T19:24:00.000Z,RS-21363
TB-2064,TU-BAG-10352,Outerwear,CA,989,DOWN_CYCLED_SHRED,2026-09-02T19:26:00.000Z,
TB-2065,TU-BAG-10353,Outerwear,,,LISTED_RESALE,2026-09-02T19:28:00.000Z,RS-21365
TB-2066,TU-BAG-10353,Tops,CA,164,LISTED_RESALE,2026-09-02T19:30:00.000Z,RS-21366
TB-2067,TU-BAG-10354,Outerwear,CA,957,LISTED_RESALE,2026-09-02T19:32:00.000Z,RS-21367
TB-2068,TU-BAG-10354,Denim,,,REPAIRED,2026-09-02T19:34:00.000Z,RP-21368
TB-2069,TU-BAG-10355,Outerwear,,976,LISTED_RESALE,2026-09-02T19:36:00.000Z,RS-21369
TB-2070,TU-BAG-10355,Accessories,CA,,REPAIRED,2026-09-02T19:38:00.000Z,RP-21370
TB-2071,TU-BAG-10356,Outerwear,CA,1052,LISTED_RESALE,2026-09-02T19:40:00.000Z,RS-21371
TB-2072,TU-BAG-10356,Knitwear,CA,,REPAIRED,2026-09-02T19:42:00.000Z,RP-21372
TB-2073,TU-BAG-10357,Knitwear,CA,,REPAIRED,2026-09-02T19:44:00.000Z,RP-21373
TB-2074,TU-BAG-10357,Tops,CA,211,LISTED_RESALE,2026-09-02T19:46:00.000Z,RS-21374
TB-2075,TU-BAG-10358,Knitwear,CA,336,LISTED_RESALE,2026-09-02T19:48:00.000Z,RS-21375
TB-2076,TU-BAG-10358,Accessories,CA,115,REPAIRED,2026-09-02T19:50:00.000Z,RP-21376
TB-2077,TU-BAG-10359,Knitwear,CA,,REPAIRED,2026-09-02T19:52:00.000Z,RP-21377
TB-2078,TU-BAG-10359,Denim,CA,622,UNVERIFIED_EXPORT,2026-09-02T19:54:00.000Z,
TB-2079,TU-BAG-10360,Accessories,CA,129,REPAIRED,2026-09-02T19:56:00.000Z,RP-21379
TB-2080,TU-BAG-10360,Tops,GA,182,DOWN_CYCLED_SHRED,2026-09-02T19:58:00.000Z,
TB-2081,TU-BAG-10361,Accessories,AZ,133,DOWN_CYCLED_SHRED,2026-09-02T20:00:00.000Z,
TB-2082,TU-BAG-10361,Accessories,CO,140,LISTED_RESALE,2026-09-02T20:02:00.000Z,RS-21382
TB-2083,TU-BAG-10362,Denim,CA,,REPAIRED,2026-09-02T20:04:00.000Z,RP-21383
TB-2084,TU-BAG-10362,Accessories,CA,138,LISTED_RESALE,2026-09-02T20:06:00.000Z,RS-21384
TB-2085,TU-BAG-10363,Outerwear,CA,1015,REPAIRED,2026-09-02T20:08:00.000Z,RP-21385
TB-2086,TU-BAG-10363,Knitwear,CA,311,REPAIRED,2026-09-02T20:10:00.000Z,RP-21386
TB-2087,TU-BAG-10364,Knitwear,CA,396,REPAIRED,2026-09-02T20:12:00.000Z,RP-21387
TB-2088,TU-BAG-10364,Tops,GA,,LISTED_RESALE,2026-09-02T20:14:00.000Z,RS-21388
TB-2089,TU-BAG-10365,Tops,FL,192,REPAIRED,2026-09-02T20:16:00.000Z,RP-21389
TB-2090,TU-BAG-10365,Denim,CA,764,LISTED_RESALE,2026-09-02T20:18:00.000Z,RS-21390
TB-2091,TU-BAG-10366,Knitwear,CA,349,REPAIRED,2026-09-02T20:20:00.000Z,RP-21391
TB-2092,TU-BAG-10366,Denim,CA,716,REPAIRED,2026-09-02T20:22:00.000Z,RP-21392
TB-2093,TU-BAG-10367,Accessories,CA,130,LISTED_RESALE,2026-09-02T20:24:00.000Z,RS-21393
TB-2094,TU-BAG-10367,Accessories,CA,138,REPAIRED,2026-09-02T20:26:00.000Z,RP-21394
TB-2095,TU-BAG-10368,Knitwear,CA,320,REPAIRED,2026-09-02T20:28:00.000Z,RP-21395
TB-2096,TU-BAG-10368,Outerwear,CA,927,REPAIRED,2026-09-02T20:30:00.000Z,RP-21396
TB-2097,TU-BAG-10369,Outerwear,FL,1073,DOWN_CYCLED_SHRED,2026-09-02T20:32:00.000Z,
TB-2098,TU-BAG-10369,Denim,TX,,LISTED_RESALE,2026-09-02T20:34:00.000Z,RS-21398
TB-2099,TU-BAG-10370,Accessories,CA,99,REPAIRED,2026-09-02T20:36:00.000Z,RP-21399
TB-2100,TU-BAG-10370,Knitwear,,370,REPAIRED,2026-09-02T20:38:00.000Z,RP-21400
TB-2101,TU-BAG-10371,Outerwear,CA,818,REPAIRED,2026-09-02T20:40:00.000Z,RP-21401
TB-2102,TU-BAG-10371,Tops,CA,197,REPAIRED,2026-09-02T20:42:00.000Z,RP-21402
TB-2103,TU-BAG-10372,Knitwear,CA,301,LISTED_RESALE,2026-09-02T20:44:00.000Z,RS-21403
TB-2104,TU-BAG-10372,Accessories,CA,106,LISTED_RESALE,2026-09-02T20:46:00.000Z,RS-21404
TB-2105,TU-BAG-10373,Outerwear,IL,861,LISTED_RESALE,2026-09-02T20:48:00.000Z,RS-21405
TB-2106,TU-BAG-10373,Tops,WA,148,LISTED_RESALE,2026-09-02T20:50:00.000Z,RS-21406
TB-2107,TU-BAG-10374,Denim,CA,596,DOWN_CYCLED_SHRED,2026-09-02T20:52:00.000Z,
TB-2108,TU-BAG-10374,Tops,FL,166,REPAIRED,2026-09-02T20:54:00.000Z,RP-21408
TB-2109,TU-BAG-10375,Knitwear,CA,,REPAIRED,2026-09-02T20:56:00.000Z,RP-21409
TB-2110,TU-BAG-10375,Denim,CA,560,REPAIRED,2026-09-02T20:58:00.000Z,RP-21410
TB-2111,TU-BAG-10376,Outerwear,CA,,REPAIRED,2026-09-02T21:00:00.000Z,RP-21411
TB-2112,TU-BAG-10376,Denim,CA,698,LISTED_RESALE,2026-09-02T21:02:00.000Z,RS-21412
TB-2113,TU-BAG-10377,Accessories,CA,110,LISTED_RESALE,2026-09-02T21:04:00.000Z,RS-21413
TB-2114,TU-BAG-10377,Denim,CA,730,LANDFILL,2026-09-02T21:06:00.000Z,
TB-2115,TU-BAG-10378,Accessories,TX,100,LISTED_RESALE,2026-09-02T21:08:00.000Z,RS-21415
TB-2116,TU-BAG-10378,Denim,OR,601,LISTED_RESALE,2026-09-02T21:10:00.000Z,RS-21416
TB-2117,TU-BAG-10379,Denim,,643,REPAIRED,2026-09-02T21:12:00.000Z,RP-21417
TB-2118,TU-BAG-10379,Tops,CA,,LISTED_RESALE,2026-09-02T21:14:00.000Z,RS-21418
TB-2119,TU-BAG-10380,Accessories,CA,,REPAIRED,2026-09-02T21:16:00.000Z,RP-21419
TB-2120,TU-BAG-10380,Tops,CA,146,REPAIRED,2026-09-02T21:18:00.000Z,RP-21420
TB-2121,TU-BAG-10381,Accessories,CA,140,REPAIRED,2026-09-02T21:20:00.000Z,RP-21421
TB-2122,TU-BAG-10381,Denim,IL,523,REPAIRED,2026-09-02T21:22:00.000Z,RP-21422
TB-2123,TU-BAG-10382,Accessories,FL,110,REPAIRED,2026-09-02T21:24:00.000Z,RP-21423
TB-2124,TU-BAG-10382,Tops,FL,173,LISTED_RESALE,2026-09-02T21:26:00.000Z,RS-21424
TB-2125,TU-BAG-10383,Knitwear,,375,REPAIRED,2026-09-02T21:28:00.000Z,RP-21425
TB-2126,TU-BAG-10383,Tops,CA,,LISTED_RESALE,2026-09-02T21:30:00.000Z,RS-21426
TB-2127,TU-BAG-10384,Tops,CA,161,UNVERIFIED_EXPORT,2026-09-02T21:32:00.000Z,
TB-2128,TU-BAG-10384,Accessories,CA,,LISTED_RESALE,2026-09-02T21:34:00.000Z,RS-21428
TB-2129,TU-BAG-10385,Accessories,CA,131,DOWN_CYCLED_SHRED,2026-09-02T21:36:00.000Z,
TB-2130,TU-BAG-10385,Outerwear,CA,,LISTED_RESALE,2026-09-02T21:38:00.000Z,RS-21430
TB-2131,TU-BAG-10386,Denim,CA,,LISTED_RESALE,2026-09-02T21:40:00.000Z,RS-21431
TB-2132,TU-BAG-10386,Tops,CA,,REPAIRED,2026-09-02T21:42:00.000Z,RP-21432
TB-2133,TU-BAG-10387,Accessories,CA,103,REPAIRED,2026-09-02T21:44:00.000Z,RP-21433
TB-2134,TU-BAG-10387,Denim,,,REPAIRED,2026-09-02T21:46:00.000Z,RP-21434
TB-2135,TU-BAG-10388,Outerwear,,1004,LISTED_RESALE,2026-09-02T21:48:00.000Z,RS-21435
TB-2136,TU-BAG-10388,Tops,OR,154,LISTED_RESALE,2026-09-02T21:50:00.000Z,RS-21436
TB-2137,TU-BAG-10389,Outerwear,CA,1077,LISTED_RESALE,2026-09-02T21:52:00.000Z,RS-21437
TB-2138,TU-BAG-10389,Knitwear,CA,360,REPAIRED,2026-09-02T21:54:00.000Z,RP-21438
TB-2139,TU-BAG-10390,Accessories,CA,138,REPAIRED,2026-09-02T21:56:00.000Z,RP-21439
